date,filt_prob_high,smooth_prob_high
2018-09-27,0.04418663511682688,0.021680986814380757
2018-09-28,0.037486620220922744,0.031410046050908365
2018-10-01,0.032219054030099344,0.06138847427382433
2018-10-02,0.029910927454068006,0.1508369338274851
2018-10-03,0.037727758120184876,0.41269692343221714
2018-10-04,0.9895091023338317,0.9939892963113514
2018-10-05,0.7488269733996475,0.9088182227395295
2018-10-08,0.6041086663478724,0.8878694146803874
2018-10-09,0.3291915843449804,0.8988358842404652
2018-10-10,0.9999999999898341,0.9999999999991818
2018-10-11,0.9406718291659464,0.9957082644585696
2018-10-12,0.9856135272579879,0.9969846972541021
2018-10-15,0.6689893028440238,0.9724083832985937
2018-10-16,0.9952397310565754,0.9986296386435255
2018-10-17,0.6720184038896851,0.9601608281798287
2018-10-18,0.9806376383141175,0.9811280700312036
2018-10-19,0.6543269840205359,0.8311242819564347
2018-10-22,0.3411053186476336,0.8082169870687079
2018-10-23,0.3023242737871639,0.8843235429301249
2018-10-24,0.9990414984570419,0.9967981609642736
2018-10-25,0.6954046173709508,0.44745383292739116
2018-10-26,0.3840024552174236,0.24626258455956945
2018-10-29,0.22902742196973216,0.18494678640817788
2018-10-30,0.13285067998983427,0.17330069372697357
2018-10-31,0.18677568433542638,0.209116750887422
2018-11-01,0.24007092124943422,0.22408939100801112
2018-11-02,0.11869183409868639,0.21750137936078198
2018-11-05,0.07682355101404519,0.28466384088555613
2018-11-06,0.046546480188278484,0.4614032881965493
2018-11-07,0.9618026678270053,0.9831376871872584
2018-11-08,0.6697919810161425,0.9231801566650264
2018-11-09,0.4530350807846231,0.9302939532684893
2018-11-12,0.9899556693386634,0.9911957749601655
2018-11-13,0.6671673125114382,0.8555992311783566
2018-11-14,0.606351875142644,0.8375193407015461
2018-11-15,0.4035856161683686,0.832178322853169
2018-11-16,0.4700156457449871,0.8878644909942841
2018-11-19,0.7813205254365145,0.9341978494013251
2018-11-20,0.945722888548181,0.9174497048292442
2018-11-21,0.7645932005547891,0.6873548382391627
2018-11-26,0.7313102763372211,0.5326501762823921
2018-11-27,0.4164266958186375,0.33125564909944766
2018-11-28,0.20154255307768984,0.2741394336060905
2018-11-29,0.10681863380072677,0.2998377466798506
2018-11-30,0.0646883389177482,0.421877925797471
2018-12-03,0.1446523423911824,0.7537653103247695
2018-12-04,0.99984276491825,0.9999414264107493
2018-12-07,0.9810170884760588,0.9468516898267731
2018-12-10,0.6565794479962592,0.49640716844090627
2018-12-11,0.3659121879244441,0.3496611963964226
2018-12-12,0.1677871862221201,0.31784266547475215
2018-12-13,0.08780586140441016,0.37933269805317416
2018-12-14,0.09686948254242003,0.5867748772454732
2018-12-17,0.7324109382648691,0.885910160319032
2018-12-18,0.5833624787574829,0.8588204764454584
2018-12-19,0.30866448584807504,0.8665597307556783
2018-12-20,0.7679416244483974,0.9715568062954725
2018-12-21,0.7394016672292351,0.9808865752613032
2018-12-24,0.9996136000165938,0.9999717834356081
2018-12-27,0.996002385731012,0.997019625254008
2018-12-28,0.7132241008611044,0.8821446548794725
2018-12-31,0.7265281660452921,0.8599219279212611
2019-01-03,0.417737857864612,0.82233135247886735
2019-01-04,0.9620436548317891,0.8708491883231112
2019-01-07,0.6422173323767785,0.3317163592092994
2019-01-08,0.36996195706302326,0.13812596369291896
2019-01-09,0.1725023324258937,0.05983795755284632
2019-01-10,0.08343844093800315,0.034896261149373234
2019-01-11,0.08616764503423942,0.0329595338850618
2019-01-14,0.090791860510982,0.028546723593101467
2019-01-15,0.05210044396117749,0.019528403220641546
2019-01-16,0.04620752285164585,0.021429894885327375
2019-01-17,0.04723742138627941,0.029304155634781046
2019-01-18,0.035112160059281625,0.04549329096092841
2019-01-23,0.20011314042140824,0.10096418030661372
2019-01-24,0.09960740416086948,0.07843638521066462
2019-01-25,0.12610590039181271,0.09310090440313815
2019-01-28,0.24796794645033993,0.09963724657188229
2019-01-29,0.12662643621151057,0.05938853950029528
2019-01-30,0.1430143035884208,0.051249176436389585
2019-01-31,0.11666695530306159,0.03357024035643931
2019-02-01,0.0637365004769053,0.01775028108507891
2019-02-04,0.043364879689275104,0.012176460977555556
2019-02-05,0.03373479851616741,0.010635377736881658
2019-02-06,0.0305114732685916,0.012786885569569337
2019-02-07,0.07083382445078247,0.021226652586353235
2019-02-08,0.052681172089552336,0.015406676347445128
2019-02-11,0.04074863741911255,0.012725592785939963
2019-02-12,0.037551926255329444,0.013395484500607496
2019-02-13,0.0343474704116855,0.01709331380495126
2019-02-14,0.04312390313928675,0.029101214428507133
2019-02-15,0.09788137761470346,0.049065746904322284
2019-02-20,0.09372522224367637,0.048666322151234384
2019-02-21,0.06466976080485806,0.050085531216395425
2019-02-22,0.08555338048562959,0.07115403709793731
2019-02-25,0.24812159606304268,0.09107458844994284
2019-02-26,0.1280852492025684,0.04869339597422852
2019-02-27,0.07244561462191018,0.0354355536101443
2019-02-28,0.0448920719023296,0.03952701493462592
2019-03-01,0.1101431199089802,0.07033504224130724
2019-03-04,0.16922189096250026,0.07480633320288836
2019-03-05,0.08276173427285961,0.05587379656539961
2019-03-06,0.11834494258116464,0.0679222377253272
2019-03-07,0.11508639253714913,0.06719899400023784
